,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekdays,city
10649,12937.275100543286,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,100,2,2.9383069561716972,0.6197164433737165,386.733299290554,26.88333938271424,781.5299578117683,13.988024477900304,-0.14658,51.5319,FALSE,london
10650,292.33989510571746,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,7.650858111118259,0.4669076896065332,153.53452828683268,10.672783643072956,331.2485634949385,5.928772106714935,-0.23149,51.53113,FALSE,london
10651,135.70403819468945,Private room,FALSE,TRUE,2,FALSE,0,1,8,87,1,2.4242691735100146,0.35810418337671845,433.3577264172629,30.124385085970957,707.3163104289704,12.659729502373764,-0.10535,51.49149,FALSE,london
10652,138.52630588678002,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,1,7.7414122699587375,1.1907010681980545,174.17851562110667,12.10782768696012,347.4405570586836,6.2185805779728245,-0.01881,51.492909999999995,FALSE,london
10653,154.0487781932783,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,2.2985225110004093,0.21876580252599034,460.0738037593976,31.981523779434873,1003.5343334964851,17.961515973957233,-0.13006,51.52892,FALSE,london
10654,109.83325101719231,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,6.326693291384237,2.6830765817107705,190.34901989764674,13.231902482829339,367.31315876291274,6.574265521716556,-0.05444,51.47438,FALSE,london
10655,424.28090971095276,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,6.3610413615181916,1.2245656447310094,208.46314954927425,14.491086256092494,427.81314525291594,7.657109862455991,-0.03603,51.505320000000005,FALSE,london
10656,1053.1762270984736,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,100,1,1.4802399623280045,0.26228494306328587,548.6548828926715,38.13913993918984,1465.2402776067154,26.22524787988305,-0.148,51.512,FALSE,london
10657,323.384839718714,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,98,1,4.5842028908510155,0.35981071085968325,262.6743468319101,18.25951793126987,541.1344582256305,9.685363909387759,-0.17921,51.53396,FALSE,london
10658,204.37921870222723,Private room,FALSE,TRUE,2,FALSE,0,1,8,77,1,1.8927257930855113,0.3178310255592615,549.4161042852787,38.1920554059479,1053.8940160353393,18.86286654281469,-0.14056,51.493390000000005,FALSE,london
10659,411.58070509654505,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,83,1,3.217541726933504,0.2242988516158602,376.9742730120899,26.2049514187865,856.0483397875802,15.321773671660877,-0.1729,51.51416,FALSE,london
10660,1514.8521837296269,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,92,2,2.1039932911788584,0.3464056197626594,490.4858794717898,34.09558572912695,914.6829735638267,16.371231449084167,-0.14318,51.49214,FALSE,london
10661,271.64326536371976,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,2,2.305229418410774,0.5836113867875224,447.3574202346057,31.097558383528025,820.9456510583326,14.693496707640655,-0.143,51.49,FALSE,london
10662,320.7977610009643,Private room,FALSE,TRUE,3,FALSE,0,1,7,67,1,2.557847929028053,0.23168731107017038,465.07147046301657,32.32893107630211,982.946909366738,17.593036954329968,-0.15895,51.520309999999995,FALSE,london
10663,242.0094545967685,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.9429166142807945,2.5135137476901175,201.12277441436188,13.980828162697675,385.08505729622243,6.89235153904434,-0.05988,51.475609999999996,FALSE,london
10664,401.2323902255462,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,78,1,2.540628326970638,0.3288891515872411,452.3220841707784,31.44267152936287,980.1765353458983,17.5434520865599,-0.15945,51.51947,FALSE,london
10665,138.52630588678002,Private room,FALSE,TRUE,2,FALSE,0,1,7,80,1,7.773078091293495,1.0627629901570352,168.0751289034076,11.683557481066675,350.93739223692205,6.281167834647332,-0.01581,51.513000000000005,FALSE,london
